# glaciers              package:nasaweather              R Documentation
#
# Glacier locations
#
# Description:
#
#      Downloaded by Dianne Cook.
#
# Format:
#
#      id A 12/13-character unique glacier identifier
#
#      name 30-character name of the glacier.
#
#      lat,long Location of the glacier: "The point on the glacier whose
#           coordinates are given should be in the upper part of the
#           ablation area, in the main stream and sufficiently high so as
#           not to be lost if the glacier retreats"
#
#      area The total area of the glacier in a horizontal projection in
#           square kilometres, up to 6 digits.
#
#      country 2-character abbreviation for the name of the country or
#           territory in which the glacier is located. These codes are
#           ISO3166 country codes
#
# Source:
#
#      <URL: http://nsidc.org/data/glacier_inventory/>
#
#
#    Hadley Wickham's nasaweather-0.1 package,
# see https://cran.r-project.org/package=nasaweather
#
#  License: GPL-3
"id","name","lat","long","area","country"
"PE1P005YQAB5","PALCARAJU",-9.38,-77.36833333,"6.43","PE"
"PE1P005YQAB6","JATUNMONTEPUNKU",-9.398333333,-77.365,"0.46","PE"
"PE1P005YQAC1","NA",-9.406666667,-77.37166667,"0.21","PE"
"PE1P005YQAC2","NA",-9.435,-77.39666667,"0.22","PE"
"PE1P005YQAC3","NA",-9.453333333,-77.40666667,"0.2","PE"
"PE1P005YQB01","CHURUP",-9.47,-77.41833333,"0.64","PE"
"PE1P005YQCA1","NA",-9.461666667,-77.41,"0.16","PE"
"PE1P005YQCA2","NA",-9.458333333,-77.405,"0.19","PE"
"PE1P005YQCA3","NA",-9.455,-77.4,"0.15","PE"
"PE1P005YQCA4","HUAMANRIPA",-9.451666667,-77.39666667,"0.32","PE"
"PE1P005YQCA5","NA",-9.441666667,-77.39,"0.3","PE"
"PE1P005YQCA6","NA",-9.426666667,-77.37833333,"0.16","PE"
"PE1P005YQCB1","JATUNMONTEPUNKU",-9.408333333,-77.36666667,"0.31","PE"
"PE1P005YQCB2","NA",-9.401666667,-77.36166667,"0.15","PE"
"PE1P005YQCB3","PUCARANRA 1",-9.398333333,-77.35833333,"1.13","PE"
"PE1P005YQCB4","PUCARANRA 2",-9.4,-77.34833333,"1.69","PE"
"PE1P005YQCB5","NA",-9.406666667,-77.34333333,"0.16","PE"
"PE1P005YQCB6","NA",-9.401666667,-77.34,"0.38","PE"
"PE1P005YQCB7","TULLPARAJ0",-9.406666667,-77.325,"9.81","PE"
"PE1P005YQCB8","NA",-9.428333333,-77.33333333,"0.31","PE"
"PE1P005YQCC1","NA",-9.431666667,-77.32833333,"0.77","PE"
"PE1P005YQCC2","CAYESH",-9.443333333,-77.30833333,"4.63","PE"
"PE1P005YQCC3","NA",-9.46,-77.31166667,"0.84","PE"
"PE1P005YQCC4","NA",-9.463333333,-77.32666667,"0.74","PE"
"PE1P005YQCC5","NA",-9.464,-77.3355,"0.39","PE"
"PE1P005YQCC6","NA",-9.465166667,-77.34316667,"0.04","PE"
"PE1P005YQCD1","NA",-9.461666667,-77.3455,"0.04","PE"
"PE1P005YQCD2","NA",-9.470666667,-77.35,"0.3","PE"
"PE1P005YQDA1","NA",-9.4775,-77.35733333,"0.28","PE"
"PE1P005YQDA2","NA",-9.475,-77.35083333,"0.28","PE"
"PE1P005YQDA3","SHALLAP",-9.481333333,-77.333,"7.56","PE"
"PE1P005YQDB1","NA",-9.496166667,-77.34133333,"0.14","PE"
"PE1P005YQDB2","NA",-9.498833333,-77.3455,"0.23","PE"
"PE1P005YQDC1","NA",-9.5185,-77.37916667,"0.23","PE"
"PE1P005YRB01","HUAMASHRAJU",-9.523333333,-77.38833333,"0.26","PE"
"PE1P005YRC01","NA",-9.526666667,-77.38833333,"0.19","PE"
"PE1P005YRC02","NA",-9.525,-77.38166667,"0.51","PE"
"PE1P005YRC03","NA",-9.521666667,-77.37333333,"0.22","PE"
"PE1P005YRC04","NA",-9.52,-77.36666667,"0.11","PE"
"PE1P005YRD01","NA",-9.528333333,-77.35666667,"0.45","PE"
"PE1P005YRD02","NA",-9.506666667,-77.35,"0.19","PE"
"PE1P005YRD03","NA",-9.513333333,-77.32666667,"9.5","PE"
"PE1P005YRD04","NA",-9.528333333,-77.325,"0.6","PE"
"PE1P005YRD05","NA",-9.533333333,-77.32666667,"0.15","PE"
"PE1P005YRE01","NA",-9.546666667,-77.34166667,"0.59","PE"
"PE1P005YRE02","NA",-9.549166667,-77.35566667,"0.48","PE"
"PE1P005YRF01","NA",-9.5525,-77.36583333,"0.29","PE"
"PE1P005YRF02","NA",-9.556666667,-77.37333333,"0.42","PE"
"PE1P005YRG01","NA",-9.56,-77.38166667,"0.7","PE"
"PE1P005YSB01","NA",-9.564833333,-77.372,"0.21","PE"
"PE1P005YSB02","NA",-9.561666667,-77.37,"0.53","PE"
"PE1P005YSB03","SHACSHA",-9.559666667,-77.35833333,"3.31","PE"
"PE1P005YSB04","NA",-9.5765,-77.36416667,"0.86","PE"
"PE1P005YSC01","NA",-9.586666667,-77.36983333,"0.73","PE"
"PE1P005YTBA1","NA",-9.5935,-77.36833333,"0.34","PE"
"PE1P005YTBB1","NA",-9.587833333,-77.36183333,"0.2","PE"
"PE1P005YTBB2","NA",-9.581,-77.36133333,"0.07","PE"
"PE1P005YTBB3","NA",-9.572,-77.35616667,"0.09","PE"
"PE1P005YTBB4","NA",-9.565833333,-77.35083333,"0.76","PE"
"PE1P005YTBB5","NA",-9.5585,-77.34683333,"0.36","PE"
"PE1P005YTBB6","NA",-9.554166667,-77.34083333,"0.89","PE"
"PE1P005YTBC1","NA",-9.548166667,-77.33383333,"0.6","PE"
"PE1P005YTBC2","NA",-9.5405,-77.32266667,"1.16","PE"
"PE1P005YTBC3","NA",-9.542833333,-77.31816667,"0.4","PE"
"PE1P005YTBC4","TARARHUA",-9.547666667,-77.30916667,"3.34","PE"
"PE1P005YTBC5","NA",-9.563,-77.31016667,"0.73","PE"
"PE1P005YTBC6","NA",-9.572,-77.31366667,"1.47","PE"
"PE1P005YTCA1","NA",-9.584166667,-77.32383333,"0.15","PE"
"PE1P005YTCA2","URUASHRAJU",-9.586666667,-77.31516667,"2.15","PE"
"PE1P005YTCB1","NA",-9.608833333,-77.32466667,"0.14","PE"
"PE1P005YTCB2","NA",-9.604666667,-77.31583333,"0.3","PE"
"PE1P005YTCB3","NA",-9.604,-77.31133333,"0.71","PE"
"PE1P005YTCB4","NA",-9.594666667,-77.30683333,"0.76","PE"
"PE1P005YTCB5","YANASHALLASA",-9.586333333,-77.3,"3.42","PE"
"PE1P005YTCC1","NA",-9.634,-77.26883333,"0.09","PE"
"PE1P005YTCC2","NA",-9.641833333,-77.267,"0.41","PE"
"PE1P005YTCC3","NA",-9.645333333,-77.27183333,"0.2","PE"
"PE1P005YTCC4","NA",-9.645,-77.27416667,"0.12","PE"
"PE1P005YTCD1","NA",-9.658333333,-77.29616667,"0.15","PE"
"PE1P005YTCD2","NA",-9.67,-77.31066667,"0.06","PE"
"PE1P005ZVAB1","PUCARAJU",-9.7005,-77.3105,"0.13","PE"
"PE1P005ZVAC1","NA",-9.653166667,-77.27633333,"0.16","PE"
"PE1P005ZVAC2","YANAMAREY",-9.654333333,-77.27,"1.35","PE"
"PE1P005ZVAD1","NA",-9.663333333,-77.26133333,"1.29","PE"
"PE1P005ZVAD2","NA",-9.669166667,-77.25683333,"0.53","PE"
"PE1P005ZVAE1","NA",-9.673833333,-77.25233333,"0.08","PE"
"PE1P005ZVBC1","NA",-9.703,-77.24616667,"0.16","PE"
"PE1P005ZVBD1","NA",-9.726333333,-77.23516667,"0.28","PE"
"PE1P005ZVBD2","NA",-9.734666667,-77.23283333,"0.33","PE"
"PE1P005ZVBD3","NA",-9.741666667,-77.24166667,"1.08","PE"
"PE1P005ZVBE1","NA",-9.7505,-77.24083333,"1.5","PE"
"PE1P005ZVBE2","NA",-9.765833333,-77.24766667,"1.37","PE"
"PE1P005ZVBE3","NA",-9.773666667,-77.25333333,"1.13","PE"
"PE1P005ZVCB1","NA",-9.787166667,-77.28716667,"0.61","PE"
"PE1P005ZVCB2","NA",-9.792833333,-77.27266667,"0.19","PE"
"PE1P005ZVCB3","NA",-9.794,-77.275,"0.18","PE"
"PE1P005ZVEA1","NA",-9.797333333,-77.27733333,"0.3","PE"
"PE1P005ZVEB1","NA",-9.795666667,-77.27266667,"0.15","PE"
"PE1P005ZVEB2","NA",-9.795666667,-77.26933333,"0.17","PE"
"PE1P005ZVEB3","NA",-9.785166667,-77.266,"0.1","PE"
"PE1P005ZVEB4","NA",-9.786,-77.26083333,"0.7","PE"
"PE1P005ZVEB5","NA",-9.783833333,-77.25233333,"0.4","PE"
"PE1P005ZVEB6","NA",-9.7895,-77.245,"3.86","PE"
"PE1P005ZVEB7","NA",-9.7995,-77.24233333,"0.14","PE"
"PE1P005ZVEB8","NA",-9.801833333,-77.2375,"0.57","PE"
"PE1P005ZVEB9","NA",-9.804,-77.25033333,"0.42","PE"
"PE1P005ZWB01","NA",-9.813666667,-77.25333333,"0.39","PE"
"PE1P005ZWB02","NA",-9.814666667,-77.24083333,"1.06","PE"
"PE1P005ZWB03","NA",-9.809666667,-77.22416667,"0.56","PE"
"PE1P005ZWB04","NA",-9.8085,-77.21666667,"1.28","PE"
"PE1P005ZWB05","NA",-9.8255,-77.20616667,"1.58","PE"
"PE1P005ZWB06","NA",-9.8275,-77.21666667,"0.16","PE"
"PE1P005ZWC01","NA",-9.830666667,-77.22433333,"0.04","PE"
"PE1P005ZWC02","NA",-9.83,-77.2185,"0.05","PE"
"PE1P005ZWC03","NA",-9.8335,-77.3385,"0.55","PE"
"PE1P005ZWC04","NA",-9.840833333,-77.21433333,"0.31","PE"
"PE1P005ZWC05","NA",-9.844333333,-77.21616667,"0.08","PE"
"PE1P005ZWC06","NA",-9.846333333,-77.21966667,"0.06","PE"
"PE1P005ZWD01","NA",-9.849,-77.22033333,"0.14","PE"
"PE1P005ZWD02","NA",-9.8415,-77.21083333,"0.08","PE"
"PE1P005ZWD03","NA",-9.8415,-77.2085,"0.21","PE"
"PE1P005ZWD04","NA",-9.8355,-77.20266667,"1.16","PE"
"PE1P005ZWD05","NA",-9.836166667,-77.20266667,"1.55","PE"
"PE1P005ZWD06","NA",-9.840833333,-77.18983333,"0.32","PE"
"PE1P005ZWD07","NA",-9.8505,-77.19,"1.05","PE"
"PE1P005ZWD08","NA",-9.857,-77.19316667,"0.31","PE"
"PE1P005ZWD09","NA",-9.865666667,-77.20416667,"0.31","PE"
"PE1P005ZWE01","NA",-9.868333333,-77.2055,"0.03","PE"
"PE1P005ZWE02","NA",-9.864333333,-77.1975,"0.09","PE"
"PE1P005ZWE03","CONTADERA",-9.860166667,-77.18916667,"0.87","PE"
"PE1P005ZWE04","NA",-9.909166667,-77.17733333,"1.25","PE"
"PE1P005ZWF01","NA",-9.898166667,-77.18783333,"0.03","PE"
"PE1P005ZWF02","PASTORURI",-9.915833333,-77.18433333,"1.99","PE"
"PE1P005ZWF03","NA",-9.8885,-77.19266667,"0.38","PE"
"PE1P005ZWF04","NA",-9.9195,-77.20383333,"1.15","PE"
"PE1P005ZWF05","NA",-9.915833333,-77.2155,"0.11","PE"
"PE1P005ZWG01","SANTON",-9.903,-77.21933333,"0.99","PE"
"PE1P005ZWG02","NA",-9.915,-77.21783333,"0.28","PE"
"PE1P005ZWH01","NA",-9.9195,-77.222,"1.09","PE"
"PE1P005ZWH02","NA",-9.928,-77.21916667,"0.85","PE"
"PE1P005ZWH03","NA",-9.939833333,-77.2185,"0.87","PE"
"PE1P005ZWH04","NA",-9.949,-77.22833333,"0.6","PE"
"PE1P005ZWH05","NA",-9.95,-77.23766667,"0.48","PE"
"PE1P005ZWH06","NA",-9.940666667,-77.24583333,"0.62","PE"
"PE1P005ZXA01","NA",-9.9375,-77.25483333,"1.85","PE"
"PE1P005ZXA02","NA",-9.943666667,-77.25766667,"0.13","PE"
"PE1P005ZXA03","NA",-9.943166667,-77.26533333,"0.41","PE"
"PE1P005ZXB01","AUQUI",-9.949333333,-77.25666667,"1.81","PE"
"PE1P005ZXB02","NA",-9.957,-77.25866667,"0.26","PE"
"PE1P005ZXB03","NA",-9.960666667,-77.263,"0.83","PE"
"PE1P005ZXB04","NA",-9.962,-77.27883333,"0.06","PE"
"PE1P005ZYAA1","NA",-9.963833333,-77.27966667,"0.15","PE"
"PE1P005ZYAB1","NA",-9.966,-77.27216667,"0.37","PE"
"PE1P005ZYAC1","NA",-9.969166667,-77.26883333,"0.09","PE"
"PE1P005ZYAC2","NA",-9.970333333,-77.262,"1.16","PE"
"PE1P005ZYBA1","NA",-9.966333333,-77.258,"0.11","PE"
"PE1P005ZYBA2","NA",-9.9605,-77.25516667,"0.24","PE"
"PE1P005ZYBA3","NA",-9.958333333,-77.252,"0.05","PE"
"PE1P005ZYBA4","QEULLARAJU",-9.957666667,-77.2415,"3.03","PE"
"PE1P005ZYBA5","NA",-9.9665,-77.23816667,"0.06","PE"
"PE1P005ZYBA6","NA",-9.971,-77.23783333,"0.17","PE"
"PE1P005ZYBB1","NA",-9.972166667,-77.23583333,"0.05","PE"
"PE1P005ZYBB2","NA",-9.967833333,-77.23633333,"0.06","PE"
"PE1P005ZYBB4","NA",-9.959,-77.2295,"0.43","PE"
"PE1P005ZYBB5","NA",-9.953,-77.22033333,"0.9","PE"
"PE1P005ZYBB6","NA",-9.961666667,-77.21866667,"0.47","PE"
"PE1P005ZZAA1","NA",-9.965333333,-77.20316667,"0.15","PE"
"PE1P005ZZAB1","NA",-9.9425,-77.2145,"0.32","PE"
"PE1P005ZZAB2","NA",-9.942333333,-77.20983333,"0.14","PE"
"PE1P005ZZAB3","NA",-9.9375,-77.21283333,"0.14","PE"
"PE1P005ZZAB4","NA",-9.927166667,-77.22183333,"2.01","PE"
"PE1P005ZZAB5","NA",-9.931,-77.18283333,"1.73","PE"
"PE1P005ZZAC1","NA",-9.945666667,-77.17666667,"0.1","PE"
"PE1P005ZZAC2","NA",-9.977333333,-77.178,"0.08","PE"
"PE1P005ZZAD1","NA",-9.980166667,-77.17583333,"0.21","PE"
"PE1P005ZZAD3","NA",-10.00883333,-77.1775,"0.22","PE"
"PE1P005ZZAD4","NA",-10.01116667,-77.18316667,"0.04","PE"
"PE1P005ZZAE1","NA",-10.01683333,-77.18316667,"0.39","PE"
"RB1D22114311","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22114312","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22114321","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22114322","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114323","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114325","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114326","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114327","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114331","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114332","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114333","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114334","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114335","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114336","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22114337","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22114341","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22114342","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114343","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114344","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22114345","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114346","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114401","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114402","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114403","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114404","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22114405","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114406","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114407","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114408","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114411","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114412","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114413","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114414","NA",-14.66666667,-69.16666667,"0.08","RB"
"RB1D22114415","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114416","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114417","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114418","NA",-14.66666667,-69.16666667,"0.58","RB"
"RB1D22114420","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114421","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114422","NA",-14.66666667,-69.16666667,"1.09","RB"
"RB1D22114423","NA",-14.66666667,-69.16666667,"0.56","RB"
"RB1D22114424","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114425","NA",-14.66666667,-69.16666667,"0.16","RB"
"RB1D22114426","NA",-14.66666667,-69.16666667,"0.08","RB"
"RB1D22114427","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22114428","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114429","NA",-14.66666667,-69.16666667,"0.1","RB"
"RB1D22114431","NA",-14.66666667,-69.16666667,"0.12","RB"
"RB1D22114432","NA",-14.66666667,-69.16666667,"0.52","RB"
"RB1D22114433","NA",-14.66666667,-69.16666667,"0.43","RB"
"RB1D22114434","NA",-14.66666667,-69.16666667,"0.2","RB"
"RB1D22114435","NA",-14.66666667,-69.16666667,"0.21","RB"
"RB1D22114436","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114437","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114438","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114439","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114440","NA",-14.66666667,-69.16666667,"0.78","RB"
"RB1D22114441","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114442","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22114443","NA",-14.66666667,-69.16666667,"0.14","RB"
"RB1D22114444","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114445","NA",-14.66666667,-69.16666667,"2.67","RB"
"RB1D22114446","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114447","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22114448","NA",-14.66666667,-69.16666667,"3.85","RB"
"RB1D22114449","NA",-14.66666667,-69.16666667,"0.72","RB"
"RB1D22114451","NA",-14.66666667,-69.16666667,"1.23","RB"
"RB1D22114452","NA",-14.66666667,-69.16666667,"3.3","RB"
"RB1D22114453","NA",-14.66666667,-69.16666667,"1.43","RB"
"RB1D22114454","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22114455","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22114456","NA",-14.66666667,-69.16666667,"0.23","RB"
"RB1D22114457","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22114458","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22114461","NA",-14.66666667,-69.16666667,"0.11","RB"
"RB1D22114462","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22114463","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22114464","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22114465","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22114471","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22114481","NA",-14.66666667,-69.16666667,"0.16","RB"
"RB1D22114482","NA",-14.66666667,-69.16666667,"0.74","RB"
"RB1D22114483","NA",-14.66666667,-69.16666667,"0.14","RB"
"RB1D2211A424","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22122111","NA",-15,-69.05,"0.11","RB"
"RB1D22122112","NA",-15,-69.05,"2.81","RB"
"RB1D22122113","NA",-15,-69.05,"0.29","RB"
"RB1D22122114","NA",-15,-69.05,"0.25","RB"
"RB1D22122115","NA",-15,-69.05,"0.12","RB"
"RB1D22122116","NA",-15,-69.05,"0.06","RB"
"RB1D22122117","NA",-15,-69.05,"0.35","RB"
"RB1D22122118","NA",-15,-69.05,"0.6","RB"
"RB1D22122119","NA",-15,-69.05,"0.27","RB"
"RB1D22122121","NA",-15,-69.05,"0.01","RB"
"RB1D22122122","NA",-15,-69.05,"0.02","RB"
"RB1D22122130","NA",-15,-69.05,"0.07","RB"
"RB1D22122131","NA",-15,-69.05,"0.02","RB"
"RB1D22122132","NA",-15,-69.05,"0.21","RB"
"RB1D22122133","NA",-15,-69.05,"0.14","RB"
"RB1D22122134","NA",-15,-69.05,"0.02","RB"
"RB1D22122135","NA",-15,-69.05," NA","RB"
"RB1D22122137","NA",-15,-69.05,"0.01","RB"
"RB1D22122138","NA",-15,-69.05,"0.09","RB"
"RB1D22122139","NA",-15,-69.05,"0.02","RB"
"RB1D22122141","NA",-15,-69.05,"0.14","RB"
"RB1D22122142","NA",-15,-69.05,"0.04","RB"
"RB1D22122143","NA",-15,-69.05,"0.01","RB"
"RB1D22122144","NA",-15,-69.05,"0.02","RB"
"RB1D22122151","NA",-15,-69.05," NA","RB"
"RB1D22122152","NA",-15,-69.05," NA","RB"
"RB1D22122153","NA",-15,-69.05," NA","RB"
"RB1D22122211","NA",-15,-69.05," NA","RB"
"RB1D22122212","NA",-15,-69.05,"0.01","RB"
"RB1D22122213","NA",-15,-69.05,"0.02","RB"
"RB1D22122214","NA",-15,-69.05,"0.08","RB"
"RB1D22122215","NA",-15,-69.05," NA","RB"
"RB1D22122221","NA",-15,-69.05,"0.11","RB"
"RB1D22122222","NA",-15,-69.05,"0.9","RB"
"RB1D22122223","NA",-15,-69.05,"0.07","RB"
"RB1D22122224","NA",-15,-69.05,"0.11","RB"
"RB1D22122225","NA",-15,-69.05,"0.01","RB"
"RB1D22122226","NA",-15,-69.05,"0.02","RB"
"RB1D22122227","NA",-15,-69.05,"0.01","RB"
"RB1D22122231","NA",-15,-69.05," NA","RB"
"RB1D22122232","NA",-15,-69.05,"0.04","RB"
"RB1D22122233","NA",-15,-69.05,"0.13","RB"
"RB1D22122234","NA",-15,-69.05,"0.1","RB"
"RB1D22122235","NA",-15,-69.05,"0.01","RB"
"RB1D22122236","NA",-15,-69.05," NA","RB"
"RB1D22122241","NA",-15,-69.05," NA","RB"
"RB1D22122242","NA",-15,-69.05,"0.02","RB"
"RB1D22122243","NA",-15,-69.05," NA","RB"
"RB1D22122244","NA",-15,-69.05,"0.3","RB"
"RB1D22122245","NA",-15,-69.05," NA","RB"
"RB1D22122246","NA",-15,-69.05," NA","RB"
"RB1D22123322","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22124111","NA",-15,-69.05,"0.02","RB"
"RB1D22124112","NA",-15,-69.05," NA","RB"
"RB1D22124113","NA",-15,-69.05," NA","RB"
"RB1D22124114","NA",-15,-69.05," NA","RB"
"RB1D22124115","NA",-15,-69.05," NA","RB"
"RB1D22124121","NA",-15,-69.05," NA","RB"
"RB1D22124122","NA",-15,-69.05," NA","RB"
"RB1D22124123","NA",-15,-69.05," NA","RB"
"RB1D22124124","NA",-15,-69.05," NA","RB"
"RB1D22124125","NA",-15,-69.05,"0.01","RB"
"RB1D22124126","NA",-15,-69.05,"0.11","RB"
"RB1D22124127","NA",-15,-69.05,"0.09","RB"
"RB1D22124128","NA",-15,-69.05,"0.03","RB"
"RB1D22124130","NA",-15,-69.05,"0.68","RB"
"RB1D22124131","NA",-15,-69.05,"0.01","RB"
"RB1D22124132","NA",-15,-69.05,"0.2","RB"
"RB1D22124133","NA",-15,-69.05,"0.9","RB"
"RB1D22124134","NA",-15,-69.05," NA","RB"
"RB1D22124135","NA",-15,-69.05,"0.57","RB"
"RB1D22124136","NA",-15,-69.05,"0.47","RB"
"RB1D22124137","NA",-15,-69.05,"0.01","RB"
"RB1D22124138","NA",-15,-69.05,"0.07","RB"
"RB1D22124139","NA",-15,-69.05,"0.29","RB"
"RB1D22124140","NA",-15,-69.05,"1.51","RB"
"RB1D22124141","NA",-15,-69.05,"0.25","RB"
"RB1D22124142","NA",-15,-69.05,"0.18","RB"
"RB1D22124143","NA",-15,-69.05," NA","RB"
"RB1D22124144","NA",-15,-69.05,"1.02","RB"
"RB1D22124145","NA",-15,-69.05,"1.52","RB"
"RB1D22124146","NA",-15,-69.05," NA","RB"
"RB1D22124147","NA",-15,-69.05,"0.01","RB"
"RB1D22124151","NA",-15,-69.05,"0.31","RB"
"RB1D22124152","NA",-15,-69.05,"0.61","RB"
"RB1D22124153","NA",-15,-69.05,"0.02","RB"
"RB1D22124154","NA",-15,-69.05,"0.48","RB"
"RB1D22124155","NA",-15,-69.05,"0.2","RB"
"RB1D22124161","NA",-15,-69.05,"0.56","RB"
"RB1D22124162","NA",-15,-69.05,"0.05","RB"
"RB1D22124163","NA",-15,-69.05,"0.01","RB"
"RB1D22124164","NA",-15,-69.05,"0.02","RB"
"RB1D22124165","NA",-15,-69.05,"0.01","RB"
"RB1D22124211","NA",-15,-69.05,"0.34","RB"
"RB1D22124212","NA",-15,-69.05,"0.48","RB"
"RB1D22124213","NA",-15,-69.05,"0.06","RB"
"RB1D22124221","NA",-15,-69.05,"2.77","RB"
"RB1D22124222","NA",-15,-69.05,"0.2","RB"
"RB1D22124223","NA",-15,-69.05,"0.03","RB"
"RB1D22124224","NA",-15,-69.05,"0.16","RB"
"RB1D22124225","NA",-15,-69.05,"0.04","RB"
"RB1D22124226","NA",-15,-69.05,"0.01","RB"
"RB1D22124227","NA",-15,-69.05," NA","RB"
"RB1D22124228","NA",-15,-69.05,"0.02","RB"
"RB1D22124229","NA",-15,-69.05,"0.03","RB"
"RB1D22124231","NA",-15,-69.05," NA","RB"
"RB1D22124232","NA",-15,-69.05,"0.2","RB"
"RB1D22124233","NA",-15,-69.05,"0.01","RB"
"RB1D22124234","NA",-15,-69.05," NA","RB"
"RB1D22124241","NA",-15,-69.05," NA","RB"
"RB1D22124242","NA",-15,-69.05,"0.01","RB"
"RB1D22124243","NA",-15,-69.05,"0.01","RB"
"RB1D22124244","NA",-15,-69.05,"0.01","RB"
"RB1D22124245","NA",-15,-69.05,"0.16","RB"
"RB1D22124246","NA",-15,-69.05,"0.17","RB"
"RB1D22124247","NA",-15,-69.05,"0.08","RB"
"RB1D22124248","NA",-15,-69.05,"0.67","RB"
"RB1D22124249","NA",-15,-69.05,"0.02","RB"
"RB1D22124251","NA",-15,-69.05,"0.2","RB"
"RB1D22124252","NA",-15,-69.05,"0.22","RB"
"RB1D22124253","NA",-15,-69.05,"0.07","RB"
"RB1D22124254","NA",-15,-69.05,"0.51","RB"
"RB1D22124255","NA",-15,-69.05,"0.29","RB"
"RB1D22124256","NA",-15,-69.05,"0.71","RB"
"RB1D22124257","NA",-15,-69.05,"0.06","RB"
"RB1D22124258","NA",-15,-69.05,"0.07","RB"
"RB1D22124341","NA",-14.92583333,-69.1325,"0.04","RB"
"RB1D22124342","NA",-14.92533333,-69.1265,"0.15","RB"
"RB1D22124343","NA",-14.92933333,-69.12283333,"0.05","RB"
"RB1D22124344","NA",-14.91983333,-69.11433333,"1.05","RB"
"RB1D22124345","NA",-14.92766667,-69.10483333,"0.14","RB"
"RB1D22124346","NA",-14.9265,-69.10366667,"0.01","RB"
"RB1D22124347","NA",-14.92583333,-69.10066667,"0.01","RB"
"RB1D22124351","NA",-14.91683333,-69.113,"0.23","RB"
"RB1D22124352","NA",-14.91183333,-69.1125,"0.05","RB"
"RB1D22124353","NA",-14.908,-69.107,"0.21","RB"
"RB1D22124354","NA",-14.902,-69.10233333,"0.3","RB"
